Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Orbit ID,Orbit Uncertainity,Eccentricity,Inclination,Hazardous
3514799,3514799,21.6,0.127219879,25,1,0.210447943,16.79338166,TRUE
3550301,3550301,19.7,0.305179233,29,0,0.361698735,7.150615971,FALSE
3602572,3602572,22.3,0.092162655,26,3,0.215718432,5.403695675,FALSE
3748549,3748549,22.8,0.073207399,6,8,0.772543328,14.28409559,FALSE
2490581,2490581,20.4,0.22108281,56,1,0.192642622,9.834617743,TRUE
2490791,2490791,19.7,0.305179233,32,0,0.361668924,7.15099884,FALSE
3656932,3656932,23.8,0.046190746,8,9,0.452538653,16.17131361,FALSE
3678609,3678609,27,0.010581689,5,7,0.191652744,6.854983564,FALSE
2249595,2249595,17.7,0.766575574,121,0,0.371427825,7.012588193,FALSE
3145497,3145497,22.7,0.076657557,16,5,0.294969009,6.435924291,FALSE
3624753,3624753,25.3,0.023150212,4,8,0.14779024,26.50315577,FALSE
3644727,3644727,27.4,0.008801465,6,6,0.202526093,1.319409478,FALSE
3656926,3656926,25,0.02658,8,6,0.093079935,12.53490068,FALSE
2308242,2308242,16.5,1.332155667,75,0,0.339979716,24.92729628,TRUE
2462238,2462238,20.6,0.201629919,58,1,0.347714349,7.217400175,TRUE
3070723,3070723,19.1,0.40230458,43,0,0.516098804,32.36377324,FALSE
3151644,3151644,20.9,0.175612319,29,1,0.39413076,13.04004626,FALSE
3381449,3381449,19.1,0.40230458,38,0,0.800712019,5.884573501,TRUE
3558379,3558379,28.5,0.005303407,9,6,0.373055605,10.42288418,FALSE
3660059,3660059,26.5,0.013321557,8,7,0.240346942,3.265515351,FALSE
3662228,3662228,24.7,0.030517923,11,7,0.237228542,3.896475239,FALSE
3662442,3662442,21.7,0.121494041,10,3,0.273813483,3.475969176,FALSE
3660058,3660058,23.1,0.063760979,13,8,0.571000305,4.77792589,FALSE
3661459,3661459,26.3,0.014606796,4,8,0.436955316,0.430204963,FALSE
2068031,2068031,18.1,0.63760979,132,0,0.128519396,15.17198241,FALSE
2154276,2154276,17.6,0.802703167,87,0,0.689294361,8.744347637,TRUE
2162566,2162566,15.7,1.925550782,176,0,0.573943256,13.85645899,FALSE
3092110,3092110,19.8,0.291443905,42,0,0.352320502,14.3458407,FALSE
3402618,3402618,23.9,0.04411182,6,7,0.196033485,20.9352215,FALSE
3662198,3662198,22.4,0.088014652,13,2,0.184559003,18.19707388,FALSE
3662443,3662443,25.4,0.022108281,8,7,0.33251621,3.6942893,FALSE
3005896,3005896,26,0.016770846,14,1,0.564882321,4.153093873,FALSE
2065909,2065909,19.2,0.384197891,79,0,0.539825873,3.559532997,TRUE
2382745,2382745,20.3,0.231502122,50,0,0.326886009,2.323961817,TRUE
2385252,2385252,19.3,0.366906138,29,0,0.183693953,50.06224641,TRUE
3600006,3600006,23,0.066765941,11,7,0.641675367,10.38019729,FALSE
3600563,3600563,23,0.066765941,10,6,0.356371754,29.51764056,FALSE
3666411,3666411,21.8,0.116025908,9,7,0.206680126,15.16990873,TRUE
3776853,3776853,19.359,0.357071326,5,5,0.337054104,23.60939941,FALSE
3781573,3781573,25.061,0.025843717,3,6,0.116033003,4.115795097,FALSE
2013651,2013651,17.6,0.802703167,132,0,0.305650154,17.24706305,TRUE
2307918,2307918,18.9,0.4411182,68,0,0.505301526,28.58532297,FALSE
2387717,2387717,19.3,0.366906138,34,0,0.477011369,36.31489903,FALSE
2387871,2387871,19.1,0.40230458,45,0,0.600065089,10.39392567,FALSE
2465853,2465853,19.5,0.334622375,29,1,0.323027671,33.10868989,FALSE
3137865,3137865,21.6,0.127219879,13,0,0.132046425,16.65684849,TRUE
3399918,3399918,19.5,0.334622375,17,0,0.547945249,36.77516025,TRUE
3601343,3601343,24.9,0.027832677,7,8,0.375088102,30.91721041,FALSE
3655398,3655398,24.2,0.038419789,9,6,0.23429945,4.15141936,FALSE
3662283,3662283,20.7,0.192555078,16,1,0.652898986,23.89342408,FALSE
3666540,3666540,25,0.02658,23,5,0.481696043,3.779921229,FALSE
3694127,3694127,24.9,0.027832677,8,6,0.125340758,8.15864796,FALSE
3663259,3663259,25.4,0.022108281,15,7,0.54463687,4.143707779,FALSE
3663743,3663743,25.3,0.023150212,5,9,0.604676173,7.730119827,FALSE
3666626,3666626,25.1,0.025383703,4,9,0.262093056,22.45609828,FALSE
3744692,3744692,27.7,0.007665756,3,7,0.372576433,9.67253032,FALSE
2164222,2164222,20.8,0.183888672,54,0,0.247109948,16.11148979,FALSE
2420286,2420286,18.8,0.46190746,45,0,0.532875459,36.58268997,FALSE
3014792,3014792,20.9,0.175612319,29,0,0.161303292,15.62857488,FALSE
3114027,3114027,20.6,0.201629919,10,1,0.579206276,2.88671951,TRUE
3512698,3512698,26.1,0.016016034,11,7,0.381518031,5.716963326,FALSE
3666783,3666783,20.3,0.231502122,13,2,0.271073411,19.19763083,TRUE
3674830,3674830,21.2,0.152951935,14,1,0.496163489,18.79734333,FALSE
3691155,3691155,26.3,0.014606796,8,3,0.120420355,10.8862225,FALSE
3745829,3745829,23.3,0.058150704,8,7,0.369202371,27.32968331,FALSE
3759986,3759986,21.6,0.127219879,17,5,0.19596565,31.734114,FALSE
3669221,3669221,22.4,0.088014652,12,8,0.3906793,11.87719301,FALSE
3698489,3698489,26.5,0.013321557,3,9,0.533489191,2.755043366,FALSE
3698498,3698498,25.6,0.020162992,6,9,0.538339555,14.17277135,FALSE
3772399,3772399,25.413,0.02197632,4,8,0.217671688,25.79356078,FALSE
3556965,3556965,18.4,0.555334912,58,0,0.582839977,23.74996213,FALSE
3601574,3601574,26.5,0.013321557,4,8,0.066507458,24.34128958,FALSE
3666471,3666471,21.5,0.133215567,19,2,0.048961303,15.45736398,FALSE
3714003,3714003,24.3,0.036690614,4,7,0.225192127,24.29752735,FALSE
2496174,2496174,18.4,0.555334912,59,0,0.582839977,23.74996213,FALSE
3698543,3698543,25.5,0.021113245,3,9,0.260379149,8.339448748,FALSE
3691158,3691158,23.5,0.053034072,10,8,0.105748687,28.30856036,FALSE
2252793,2252793,19.2,0.384197891,93,0,0.217754652,46.44804088,FALSE
2414286,2414286,18.6,0.506471459,55,1,0.199204306,21.84487637,TRUE
3457842,3457842,22.2,0.096506147,19,0,0.15709939,19.35361633,FALSE
3663541,3663541,24.7,0.030517923,10,6,0.345858898,4.581402463,FALSE
3744320,3744320,26.9,0.011080388,4,8,0.374482176,8.015083851,FALSE
3670038,3670038,24.5,0.033462237,10,6,0.497291117,2.537335125,FALSE
3698533,3698533,28.5,0.005303407,3,9,0.289645808,6.626100892,FALSE
2392211,2392211,17.6,0.802703167,51,0,0.423492489,40.8570541,FALSE
3546703,3546703,24.3,0.036690614,9,7,0.290512415,20.30808097,FALSE
3664084,3664084,18.8,0.46190746,88,3,0.564232856,25.51210678,FALSE
3752457,3752457,25.5,0.021113245,7,7,0.361513158,3.928286458,FALSE
3669065,3669065,26.1,0.016016034,5,8,0.410410862,4.932904253,FALSE
3670143,3670143,21.6,0.127219879,8,6,0.352661026,5.397395668,FALSE
2388838,2388838,19.5,0.334622375,80,0,0.508155743,8.027397468,FALSE
3114026,3114026,24.8,0.029144391,9,7,0.403726162,12.63735572,FALSE
3579079,3579079,22.3,0.092162655,17,2,0.160985597,9.258189182,FALSE
3666427,3666427,19.9,0.278326768,26,2,0.428734002,24.71458942,FALSE
3670147,3670147,22.9,0.069912523,8,9,0.326648253,18.89301947,FALSE
3720004,3720004,25.4,0.022108281,5,5,0.138143715,9.339441246,FALSE
3670099,3670099,25.8,0.018388867,9,8,0.466355948,3.553300429,FALSE
3670146,3670146,26.6,0.012721988,6,9,0.639025778,4.711498146,FALSE
3698537,3698537,26.5,0.013321557,3,9,0.355666975,4.218021317,FALSE
2365424,2365424,21.9,0.110803882,26,1,0.171043103,21.48659771,TRUE
3472298,3472298,21.5,0.133215567,46,1,0.083358122,10.80462033,FALSE
3667133,3667133,22.7,0.076657557,23,6,0.37612132,10.70778344,FALSE
3752445,3752445,24.183,0.03872175,10,0,0.104142909,7.771395619,FALSE
3693515,3693515,20.1,0.253837029,37,0,0.418251656,52.67579354,FALSE
2469219,2469219,24.2,0.038419789,24,0,0.103970451,7.774085447,FALSE
3698502,3698502,23.2,0.060891262,4,9,0.278548602,13.97256472,FALSE
3698547,3698547,26.4,0.013949382,6,9,0.219338532,16.33426214,FALSE
3672900,3672900,20.2,0.242412481,8,6,0.402688839,59.21688524,FALSE
2342866,2342866,20.1,0.253837029,51,0,0.595478719,3.409880578,TRUE
3342322,3342322,22.8,0.073207399,18,6,0.345611447,4.817204199,FALSE
3653917,3653917,21,0.167708462,31,1,0.390016652,17.86776505,FALSE
3766326,3766326,30,0.002658,3,6,0.270538437,4.034184273,FALSE
3775203,3775203,25.478,0.021328238,15,6,0.209191565,4.23898047,FALSE
3698570,3698570,25.4,0.022108281,4,9,0.135762984,16.35524239,FALSE
3693517,3693517,23.3,0.058150704,5,8,0.267426302,10.60488354,FALSE
3694046,3694046,25.1,0.025383703,4,9,0.376712734,17.9253927,FALSE
2385605,2385605,19,0.421264611,57,0,0.572991061,8.858554796,TRUE
3561029,3561029,26,0.016770846,13,7,0.293775075,6.210220613,FALSE
3732114,3732114,25.8,0.018388867,10,6,0.239500667,0.900820415,FALSE
3673384,3673384,25,0.02658,8,8,0.584972271,4.05051911,FALSE
2001943,2001943,15.75,1.881719895,422,0,0.256082662,8.70611669,FALSE
2162361,2162361,20.2,0.242412481,81,0,0.411381734,2.696580874,TRUE
2376848,2376848,19.4,0.350392641,51,0,0.392935537,17.6084165,FALSE
3605257,3605257,29,0.004212646,18,6,0.554655036,2.193392539,FALSE
3654067,3654067,19.3,0.366906138,18,0,0.372780395,19.82107329,FALSE
3669253,3669253,18.9,0.4411182,46,1,0.259185262,26.37052473,TRUE
2479345,2479345,19.3,0.366906138,23,0,0.3728373,19.82219512,FALSE
3683466,3683466,22.2,0.096506147,8,1,0.222958496,2.823391816,FALSE
3672672,3672672,22.8,0.073207399,10,6,0.704099495,4.015631988,FALSE
3541502,3541502,20.7,0.192555078,47,0,0.227453477,13.60110178,FALSE
3655449,3655449,19.6,0.319561887,41,0,0.261710676,31.21708367,FALSE
3655559,3655559,23.9,0.04411182,11,8,0.252840662,13.4483444,FALSE
3674619,3674619,21.3,0.146067964,8,7,0.838533449,2.544707377,TRUE
3471589,3471589,23.4,0.055533491,21,0,0.37507988,4.96336596,FALSE
3772761,3772761,26.345,0.014307211,12,5,0.546878104,9.490469633,FALSE
2041429,2041429,20.6,0.201629919,68,0,0.555291982,2.173194894,TRUE
2391033,2391033,19.1,0.40230458,85,0,0.433565359,3.916120284,FALSE
3092110,3092110,19.8,0.291443905,42,0,0.352320502,14.3458407,FALSE
3555152,3555152,24.7,0.030517923,14,3,0.336875622,0.68685907,FALSE
3605944,3605944,24.1,0.040230458,4,7,0.108857706,3.75510794,FALSE
3673825,3673825,26,0.016770846,9,6,0.029166375,9.559043852,FALSE
3673913,3673913,24,0.042126461,4,8,0.108519351,22.32313869,FALSE
3673915,3673915,27.1,0.010105434,4,8,0.513265249,7.601002384,FALSE
3348144,3348144,23.9,0.04411182,10,1,0.397381006,11.60766472,FALSE
3770329,3770329,25.8,0.018388867,4,7,0.254652432,7.666779185,FALSE
3674023,3674023,23.8,0.046190746,4,8,0.432169245,20.45643671,FALSE
2417419,2417419,20.9,0.175612319,51,0,0.12741126,9.354954176,TRUE
3092339,3092339,22.4,0.088014652,21,0,0.491415842,3.940930725,FALSE
3612168,3612168,23.9,0.04411182,10,7,0.388005807,2.646710392,FALSE
3700064,3700064,19.4,0.350392641,35,3,0.415097655,31.92864151,FALSE
3758845,3758845,25.1,0.025383703,4,7,0.360805577,13.76440764,FALSE
3766185,3766185,20.4,0.22108281,21,5,0.626636183,9.099459741,TRUE
3680281,3680281,25.967,0.01702766,3,9,0.606814048,0.587354213,FALSE
3514799,3514799,21.6,0.127219879,25,1,0.210447943,16.79338166,TRUE
3532366,3532366,23.6,0.050647146,9,6,0.132291367,18.26133761,FALSE
3678250,3678250,20.8,0.183888672,16,5,0.489213666,4.165986446,FALSE
3780807,3780807,22.758,0.074637138,7,7,0.216578455,12.77656069,FALSE
2004581,2004581,20.7,0.192555078,65,0,0.357008482,4.919344709,TRUE
2275792,2275792,18.4,0.555334912,52,0,0.221815949,30.5967087,FALSE
2419922,2419922,17.7,0.766575574,54,0,0.641085498,8.083488825,FALSE
3654336,3654336,20.1,0.253837029,16,3,0.401256999,27.75732037,FALSE
3655365,3655365,25.4,0.022108281,10,5,0.078163892,7.130930989,FALSE
3766966,3766966,24.1,0.040230458,21,1,0.007522355,11.23221988,FALSE
2420286,2420286,18.8,0.46190746,45,0,0.532875459,36.58268997,FALSE
3054373,3054373,25.3,0.023150212,31,1,0.248828362,0.785811495,FALSE
3274304,3274304,22.2,0.096506147,28,0,0.233098655,20.89051624,FALSE
3445543,3445543,22.7,0.076657557,12,1,0.263833123,22.77225911,FALSE
3596845,3596845,21.3,0.146067964,22,1,0.638520733,1.338422602,TRUE
3607823,3607823,24.4,0.035039264,8,7,0.541047706,15.33765953,FALSE
3634612,3634612,28,0.006676594,12,3,0.044583209,3.446409156,FALSE
3654342,3654342,26,0.016770846,5,8,0.429590009,5.769826004,FALSE
3672964,3672964,20.1,0.253837029,32,2,0.415033889,7.123631057,FALSE
3684354,3684354,23.4,0.055533491,3,9,0.424922492,5.639613845,FALSE
3703001,3703001,22.6,0.080270317,3,9,0.407061028,23.59075486,FALSE
2054509,2054509,22.7,0.076657557,85,0,0.229915281,1.833144649,FALSE
2407324,2407324,20.7,0.192555078,38,0,0.522265974,9.120400473,FALSE
3581556,3581556,22.8,0.073207399,10,7,0.433939776,12.58906172,FALSE
3667048,3667048,27.1,0.010105434,15,6,0.246729423,0.091295187,FALSE
3681005,3681005,24.5,0.033462237,3,9,0.527108824,7.926312701,FALSE
3687133,3687133,22.4,0.088014652,7,8,0.421167688,6.860841759,FALSE
3690052,3690052,24.1,0.040230458,6,8,0.442374283,3.676714835,FALSE
3328632,3328632,21.2,0.152951935,22,0,0.343380505,14.61464913,FALSE
3601574,3601574,26.5,0.013321557,4,8,0.066507458,24.34128958,FALSE
3653472,3653472,21.8,0.116025908,24,4,0.289655503,13.55560441,FALSE
3177204,3177204,21,0.167708462,16,1,0.717057303,10.16751618,TRUE
3684347,3684347,24.4,0.035039264,3,8,0.274718944,7.080751123,FALSE
3014110,3014110,21.3,0.146067964,26,0,0.580447059,23.15410036,TRUE
3289739,3289739,22.6,0.080270317,10,8,0.393929432,36.16520582,FALSE
3666542,3666542,27,0.010581689,6,7,0.160167369,1.306458658,FALSE
3680269,3680269,23.5,0.053034072,18,4,0.179431513,6.831657698,FALSE
3683471,3683471,24.9,0.027832677,14,6,0.524159326,1.871551677,FALSE
3686148,3686148,20.5,0.211132445,15,4,0.453406606,22.90124736,FALSE
3685819,3685819,27.3,0.009216266,6,7,0.318357879,2.012959451,FALSE
3682531,3682531,23,0.066765941,14,6,0.389971103,4.932478493,FALSE
3689270,3689270,23.7,0.048367649,18,6,0.572298741,4.796228339,FALSE
3689272,3689272,26,0.016770846,7,8,0.598595589,3.481553086,FALSE
3690058,3690058,25.3,0.023150212,6,8,0.560982711,4.593512795,FALSE
3720875,3720875,22,0.105816886,3,9,0.368610391,22.79405881,FALSE
2446833,2446833,21,0.167708462,47,0,0.381304445,6.611670744,FALSE
3674684,3674684,21.8,0.116025908,39,5,0.52721412,7.645339682,FALSE
3675259,3675259,20.7,0.192555078,6,6,0.580870354,1.757252962,FALSE
3685814,3685814,23.7,0.048367649,13,4,0.131849471,7.082046769,FALSE
3689180,3689180,25.3,0.023150212,5,8,0.17209043,20.04490032,FALSE
3691354,3691354,25.5,0.021113245,11,7,0.118717828,6.066858417,FALSE
3647735,3647735,24.2,0.038419789,5,8,0.352683012,45.17625736,FALSE
3771639,3771639,23.578,0.051162879,11,5,0.539317805,6.97081791,FALSE
3689342,3689342,25.5,0.021113245,6,8,0.387545719,9.965269177,FALSE
3689179,3689179,26.4,0.013949382,10,8,0.576420068,3.071282689,FALSE
3690384,3690384,27.2,0.009650615,5,7,0.546939324,8.405900777,FALSE
3690684,3690684,26.3,0.014606796,4,7,0.613071666,0.61543678,FALSE
2024443,2024443,16.4,1.394938229,82,0,0.822629398,25.79197646,FALSE
2175114,2175114,16.6,1.272198785,109,0,0.66344725,5.722791095,FALSE
2409836,2409836,18.1,0.63760979,45,0,0.573068129,6.407307009,TRUE
2414960,2414960,20,0.2658,70,0,0.326926026,7.701438659,FALSE
2416801,2416801,19.6,0.319561887,54,0,0.497568878,16.53249024,TRUE
3117468,3117468,22.5,0.08405334,22,1,0.462699944,9.488402611,FALSE
3429821,3429821,25.1,0.025383703,8,7,0.358666988,15.975829,FALSE
3767264,3767264,27.3,0.009216266,8,5,0.337514504,8.837241229,FALSE
3772759,3772759,28.15,0.00623096,14,4,0.145894028,3.174319581,FALSE
3689351,3689351,22.4,0.088014652,12,7,0.593966101,26.68016213,FALSE
3693237,3693237,23.7,0.048367649,11,8,0.61180039,3.219245385,FALSE
3693238,3693238,24.5,0.033462237,13,7,0.548242678,1.556120714,FALSE
3694528,3694528,25.5,0.021113245,3,9,0.439191443,5.572834636,FALSE
2085770,2085770,20.5,0.211132445,96,0,0.344943237,33.17788267,FALSE
2163683,2163683,19,0.421264611,41,0,0.688205908,20.62352087,TRUE
2405562,2405562,18.1,0.63760979,74,0,0.542128746,4.498916864,FALSE
3508162,3508162,20.2,0.242412481,25,0,0.656551871,21.14951879,FALSE
3653068,3653068,22.7,0.076657557,30,2,0.225654152,3.372984386,FALSE
3674335,3674335,21.4,0.139493823,20,4,0.370155231,2.934181398,TRUE
2471984,2471984,22.7,0.076657557,33,2,0.225697739,3.357378128,FALSE
3760627,3760627,29.1,0.004023046,3,7,0.506086754,2.668022921,FALSE
3689357,3689357,22,0.105816886,9,2,0.093282947,18.57470178,FALSE
3691088,3691088,24.5,0.033462237,10,7,0.401992211,7.282774564,FALSE
3693774,3693774,24.8,0.029144391,13,7,0.579132693,3.597229348,FALSE
3694458,3694458,26.3,0.014606796,4,9,0.544595137,5.50456689,FALSE
3413261,3413261,24.4,0.035039264,26,5,0.275868274,5.771512761,FALSE
3550041,3550041,23.1,0.063760979,37,5,0.599236044,1.339565433,FALSE
3689343,3689343,21.4,0.139493823,23,5,0.536858923,12.67091273,FALSE
3761030,3761030,24,0.042126461,9,7,0.432454651,6.698385824,FALSE
3565395,3565395,23.1,0.063760979,11,0,0.215015342,21.5962447,FALSE
3693239,3693239,26,0.016770846,7,8,0.469281094,3.23376602,FALSE
3694125,3694125,24.9,0.027832677,4,8,0.592976659,16.77856903,FALSE
3695736,3695736,25.8,0.018388867,5,8,0.53924706,11.13251263,FALSE
2413260,2413260,19.4,0.350392641,67,0,0.381514939,12.18548023,TRUE
3605006,3605006,25.3,0.023150212,7,6,0.049783707,16.94815881,FALSE
3687148,3687148,22.3,0.092162655,40,0,0.442641695,3.6702231,FALSE
3693268,3693268,26.2,0.015295194,9,7,0.389350026,3.996807305,FALSE
3694529,3694529,24.5,0.033462237,29,5,0.160064327,3.413973005,FALSE
3695294,3695294,27.1,0.010105434,4,7,0.209298457,5.176396226,FALSE
3695411,3695411,24.8,0.029144391,11,6,0.430406439,8.483894013,FALSE
3699445,3699445,22.2,0.096506147,8,6,0.495656522,3.847129889,FALSE
3774725,3774725,23.733,0.04763816,8,7,0.25590744,4.961315927,FALSE
3694048,3694048,23.4,0.055533491,12,8,0.423712891,7.568689686,FALSE
3702316,3702316,20,0.2658,11,6,0.475572498,22.44524488,FALSE
3713934,3713934,23.6,0.050647146,6,8,0.200342493,22.63812846,FALSE
2374158,2374158,18.8,0.46190746,54,0,0.926733169,23.78512852,TRUE
3143121,3143121,21.8,0.116025908,16,1,0.237462895,25.53697215,FALSE
3407480,3407480,23.2,0.060891262,18,6,0.275865224,0.738676673,FALSE
3432642,3432642,20.7,0.192555078,30,1,0.681326089,21.74123304,FALSE
3445070,3445070,21.8,0.116025908,21,2,0.559560953,1.863608347,TRUE
3552575,3552575,22.8,0.073207399,19,2,0.146120457,13.50336477,FALSE
3767151,3767151,25.2,0.024241248,3,5,0.190452684,2.989066602,FALSE
3763937,3763937,27,0.010581689,6,4,0.476413595,2.745296713,FALSE
3694784,3694784,24.2,0.038419789,7,8,0.483288693,4.143634839,FALSE
3695414,3695414,21.7,0.121494041,7,7,0.363112449,21.33782209,FALSE
3696403,3696403,27.1,0.010105434,4,7,0.642829129,5.599709238,FALSE
3697801,3697801,27.4,0.008801465,3,8,0.314576124,5.300780235,FALSE
3699887,3699887,20.8,0.183888672,8,6,0.508197689,7.813452941,FALSE
3702322,3702322,22.1,0.101054342,8,8,0.569837196,4.387594196,FALSE
2406213,2406213,20.3,0.231502122,68,0,0.546218776,1.459138612,TRUE
2418797,2418797,19.5,0.334622375,62,0,0.325844202,26.19991333,FALSE
3042555,3042555,29,0.004212646,11,6,0.110594111,2.830243276,FALSE
3063058,3063058,22.2,0.096506147,15,1,0.262598778,17.4070447,TRUE
3620670,3620670,22,0.105816886,25,1,0.499523958,7.611572905,FALSE
3672669,3672669,20.3,0.231502122,42,0,0.406470987,13.7617552,TRUE
3690050,3690050,20.9,0.175612319,42,4,0.35229305,6.328351727,FALSE
3759000,3759000,23,0.066765941,10,6,0.569400047,21.98842648,FALSE
3696195,3696195,24.3,0.036690614,10,7,0.562576786,8.026938726,FALSE
3697566,3697566,24.2,0.038419789,6,8,0.567517054,30.5273873,FALSE
3698846,3698846,23.8,0.046190746,4,8,0.18582275,20.07794917,FALSE
3699446,3699446,27.3,0.009216266,3,7,0.593413846,9.14819013,FALSE
2137099,2137099,18.2,0.608912622,69,0,0.462623343,28.79291805,FALSE
2393908,2393908,17.5,0.840533402,39,0,0.546535133,44.77108499,FALSE
3124996,3124996,20.3,0.231502122,18,1,0.305298542,4.314709067,TRUE
3291170,3291170,20.4,0.22108281,65,0,0.57546761,3.540683423,FALSE
3514891,3514891,22.1,0.101054342,19,1,0.244817999,35.31551687,FALSE
3553584,3553584,25.1,0.025383703,10,7,0.531092086,9.213388879,FALSE
3663258,3663258,27,0.010581689,5,6,0.388660153,10.32123162,FALSE
3679434,3679434,20.7,0.192555078,12,3,0.706024168,10.57765679,FALSE
3715095,3715095,21.6,0.127219879,15,7,0.358884321,24.88946993,FALSE
3715994,3715994,25.5,0.021113245,10,7,0.246289927,12.5019621,FALSE
3734189,3734189,20.6,0.201629919,49,2,0.599856408,14.02720314,TRUE
3736497,3736497,25,0.02658,16,1,0.319341828,0.792996349,FALSE
3698476,3698476,24.8,0.029144391,5,8,0.588938644,1.249282453,FALSE
3699481,3699481,24.8,0.029144391,3,9,0.429171929,6.128661309,FALSE
2004183,2004183,14.4,3.503926411,350,0,0.634349818,6.705067647,TRUE
2410195,2410195,18.4,0.555334912,103,0,0.469961202,3.83498852,FALSE
2418846,2418846,21.3,0.146067964,29,0,0.291462635,16.69314907,FALSE
3174207,3174207,19.3,0.366906138,33,0,0.385534055,25.6529429,FALSE
3699890,3699890,18.8,0.46190746,24,4,0.547743603,9.974377555,FALSE
2468462,2468462,19.2,0.384197891,35,0,0.385509925,25.65229668,FALSE
3726012,3726012,28.8,0.004619075,12,5,0.083918425,0.438920457,FALSE
3655565,3655565,20.9,0.175612319,9,8,0.681963595,23.12442597,FALSE
3701707,3701707,25.3,0.023150212,4,8,0.46828047,5.076304517,FALSE
3702917,3702917,27.5,0.008405334,3,8,0.321225317,4.542529524,FALSE
3703243,3703243,23.6,0.050647146,5,8,0.372131589,6.426174386,FALSE
2302169,2302169,19.9,0.278326768,22,0,0.777481313,25.39730482,TRUE
2417217,2417217,19.6,0.319561887,43,1,0.55041116,19.5863866,TRUE
3441023,3441023,23.4,0.055533491,9,1,0.137108,14.45057229,FALSE
3655869,3655869,27.5,0.008405334,6,6,0.258735252,17.83523237,FALSE
3696450,3696450,20.5,0.211132445,32,3,0.344475058,22.23635828,FALSE
3703314,3703314,21.5,0.133215567,22,2,0.240375281,14.0747995,TRUE
3766069,3766069,27.2,0.009650615,7,6,0.067338171,3.446072643,FALSE
3592017,3592017,23.8,0.046190746,9,6,0.506484156,7.138868891,FALSE
2007889,2007889,15.2,2.424124811,243,0,0.346217609,36.90474114,FALSE
2415949,2415949,19.3,0.366906138,45,0,0.387229313,30.99355639,FALSE
3621604,3621604,23,0.066765941,29,0,0.383811792,11.27000634,FALSE
3753692,3753692,25.3,0.023150212,6,7,0.068796714,18.33625726,FALSE
3699888,3699888,20.8,0.183888672,9,2,0.218222138,18.84211363,FALSE
3673545,3673545,21.5,0.133215567,8,4,0.367355944,15.19873758,FALSE
3703779,3703779,24.2,0.038419789,7,8,0.513344425,4.20413508,FALSE
2343098,2343098,18.7,0.483676488,123,0,0.275200399,19.9237416,FALSE
3485969,3485969,27,0.010581689,11,6,0.132265543,3.611997915,FALSE
3545630,3545630,25.9,0.017561232,7,7,0.324730086,7.132282126,FALSE
3595776,3595776,22.2,0.096506147,10,6,0.070905855,20.83867961,FALSE
3623682,3623682,26.5,0.013321557,7,7,0.194466804,12.93289525,FALSE
3735993,3735993,25,0.02658,4,6,0.17422038,9.937688397,FALSE
3758846,3758846,23.2,0.060891262,12,6,0.384617979,4.836099085,FALSE
3705047,3705047,23.4,0.055533491,5,8,0.205208304,24.71802601,FALSE
2416224,2416224,18,0.667659414,97,0,0.377905034,20.18417474,FALSE
2437905,2437905,19.8,0.291443905,29,0,0.667455921,8.914900998,TRUE
3177202,3177202,25.7,0.019255508,21,5,0.289066751,0.020986546,FALSE
3370021,3370021,22.2,0.096506147,44,0,0.195824576,5.851242109,TRUE
3545973,3545973,27.9,0.006991252,12,7,0.199604718,2.364894497,FALSE
3704156,3704156,26.3,0.014606796,16,0,0.34319496,1.159911677,FALSE
3623998,3623998,22.5,0.08405334,7,8,0.40925093,28.51975771,FALSE
3674937,3674937,23.2,0.060891262,31,3,0.142213613,6.671623799,FALSE
3695838,3695838,18.8,0.46190746,44,3,0.541643691,48.03325402,FALSE
3703545,3703545,22.3,0.092162655,15,3,0.476156751,6.321997456,FALSE
3704154,3704154,27.6,0.008027032,7,7,0.394602603,6.817176867,FALSE
3704158,3704158,23.6,0.050647146,13,6,0.604803294,3.870291176,FALSE
3707693,3707693,24.4,0.035039264,7,7,0.417812324,15.23873016,FALSE
3707694,3707694,21,0.167708462,17,7,0.844241446,1.711397365,TRUE
3703073,3703073,21.5,0.133215567,21,2,0.40923261,5.712156531,TRUE
3761350,3761350,25.1,0.025383703,11,6,0.34375672,4.24989412,FALSE
3690055,3690055,23.8,0.046190746,3,9,0.27398644,7.082244416,FALSE
2429584,2429584,19.9,0.278326768,50,0,0.700249083,2.57627486,TRUE
3365921,3365921,21.7,0.121494041,18,1,0.467013996,11.7172347,FALSE
3605727,3605727,23.3,0.058150704,11,6,0.218350727,8.6364646,FALSE
3619461,3619461,25.5,0.021113245,7,6,0.178397246,3.126290538,FALSE
3656926,3656926,25,0.02658,8,6,0.093079935,12.53490068,FALSE
3755345,3755345,21.5,0.133215567,21,2,0.095001208,29.92221234,TRUE
3711168,3711168,20.8,0.183888672,15,5,0.781547191,8.246716128,FALSE
3709401,3709401,23.1,0.063760979,8,7,0.539589527,5.002759213,FALSE
3709604,3709604,22.8,0.073207399,3,8,0.508284554,3.989471359,FALSE
2004769,2004769,16.9,1.108038821,89,0,0.483169323,8.885155541,TRUE
2311554,2311554,18.7,0.483676488,47,0,0.422127565,24.3836996,FALSE
3562830,3562830,24.3,0.036690614,18,1,0.257679511,8.513761556,FALSE
3672899,3672899,21.6,0.127219879,24,2,0.423313501,4.773717283,TRUE
